197.214.1.194 - - [17/Aug/2025:13:30:08 +0100] "GET / HTTP/1.1" 200 12566 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:13:33:41 +0100] "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 0 "http://93.127.202.151:8080/static/admin/css/widgets.css" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:13:33:41 +0100] "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 0 "http://93.127.202.151:8080/static/admin/css/widgets.css" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:13:33:41 +0100] "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 0 "http://93.127.202.151:8080/static/admin/css/widgets.css" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:14:05:42 +0100] "GET /admin/main/ HTTP/1.1" 200 54007 "http://93.127.202.151:8080/admin/main/customuser/553/change/" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:14:05:51 +0100] "GET /admin/jsi18n/ HTTP/1.1" 200 3342 "http://93.127.202.151:8080/admin/main/acheteur/" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:14:05:51 +0100] "GET /admin/main/acheteur/ HTTP/1.1" 200 353084 "http://93.127.202.151:8080/admin/main/" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:14:06:06 +0100] "GET /admin/main/annee/ HTTP/1.1" 200 66605 "http://93.127.202.151:8080/admin/main/acheteur/" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:14:06:06 +0100] "GET /admin/jsi18n/ HTTP/1.1" 200 3342 "http://93.127.202.151:8080/admin/main/annee/" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:14:07:32 +0100] "GET /admin/main/annee/ HTTP/1.1" 200 66605 "http://93.127.202.151:8080/admin/main/acheteur/" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:14:07:32 +0100] "GET /admin/jsi18n/ HTTP/1.1" 200 3342 "http://93.127.202.151:8080/admin/main/annee/" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:14:07:37 +0100] "GET /admin/main/analysesectorielle/ HTTP/1.1" 500 384020 "http://93.127.202.151:8080/admin/main/annee/" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:14:07:41 +0100] "GET /admin/main/annee/ HTTP/1.1" 200 66605 "http://93.127.202.151:8080/admin/main/acheteur/" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:14:07:45 +0100] "GET /admin/main/alerte/ HTTP/1.1" 200 49397 "http://93.127.202.151:8080/admin/main/annee/" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:14:07:45 +0100] "GET /admin/jsi18n/ HTTP/1.1" 200 3342 "http://93.127.202.151:8080/admin/main/alerte/" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:14:09:56 +0100] "GET /admin/main/alerte/ HTTP/1.1" 500 236290 "http://93.127.202.151:8080/admin/main/annee/" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:14:10:41 +0100] "GET /admin/main/alerte/ HTTP/1.1" 500 236293 "http://93.127.202.151:8080/admin/main/annee/" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
197.214.1.194 - - [17/Aug/2025:14:10:43 +0100] "GET /admin/main/alerte/ HTTP/1.1" 500 236290 "http://93.127.202.151:8080/admin/main/annee/" "Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0"
172.17.0.1 - - [19/Aug/2025:16:39:03 +0100] "GET / HTTP/1.1" 200 12566 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:39:12 +0100] "GET /?username=pel&password=pel&csrfmiddlewaretoken=OAQPKb5HTLhUdjSzm0rgDOPP8dPVpPqU0XMDD2XJhJtlg2Av8aRxcF4jWONOAVWE&next=%2F&language= HTTP/1.1" 200 12566 "http://preprod.bucrep3.bucrep.net/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:39:32 +0100] "GET /?username=pel&password=pel&csrfmiddlewaretoken=9pzNXw0ebU5WwVwljowMNF5tBz6IZp0dlMvBQnSgzShnzEeh5yW3mwkXpa4BavwX&next=%2F&language= HTTP/1.1" 200 12566 "http://preprod.bucrep3.bucrep.net/?username=pel&password=pel&csrfmiddlewaretoken=OAQPKb5HTLhUdjSzm0rgDOPP8dPVpPqU0XMDD2XJhJtlg2Av8aRxcF4jWONOAVWE&next=%2F&language=" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:40:09 +0100] "GET /admin HTTP/1.1" 301 0 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:40:09 +0100] "GET /admin/ HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:40:10 +0100] "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4160 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:40:14 +0100] "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0 "http://preprod.bucrep3.bucrep.net/admin/login/?next=/admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:40:15 +0100] "GET /admin/ HTTP/1.1" 200 64818 "http://preprod.bucrep3.bucrep.net/admin/login/?next=/admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:41:14 +0100] "GET /root-dashboard/?token=o22Oke4k3w34LE5RaiFMeWHq3JYOpD7a HTTP/1.1" 200 55097 "http://preprod.bucrep3.bucrep.net/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
172.17.0.1 - - [19/Aug/2025:16:41:15 +0100] "GET /api/alertelogs-par-mois/ HTTP/1.1" 200 23 "http://preprod.bucrep3.bucrep.net/root-dashboard/?token=o22Oke4k3w34LE5RaiFMeWHq3JYOpD7a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
172.17.0.1 - - [19/Aug/2025:16:41:15 +0100] "GET /api/commandes-par-mois/ HTTP/1.1" 200 35 "http://preprod.bucrep3.bucrep.net/root-dashboard/?token=o22Oke4k3w34LE5RaiFMeWHq3JYOpD7a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
172.17.0.1 - - [19/Aug/2025:16:41:15 +0100] "GET /api/acheteurs-par-mois/ HTTP/1.1" 200 857 "http://preprod.bucrep3.bucrep.net/root-dashboard/?token=o22Oke4k3w34LE5RaiFMeWHq3JYOpD7a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
172.17.0.1 - - [19/Aug/2025:16:41:15 +0100] "GET /api/alertes-par-mois/ HTTP/1.1" 200 23 "http://preprod.bucrep3.bucrep.net/root-dashboard/?token=o22Oke4k3w34LE5RaiFMeWHq3JYOpD7a" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
172.17.0.1 - - [19/Aug/2025:16:42:12 +0100] "GET / HTTP/1.1" 200 12566 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:44:33 +0100] "GET / HTTP/1.1" 200 12566 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:48:59 +0100] "GET /?username=pel&password=pel&csrfmiddlewaretoken=eEHDsKL921I5ZOJANznHtUKEWz09elq7ODFZW0D0rP75lyg6vb9r4nWDqOrItYM4&next=%2F&language= HTTP/1.1" 200 12566 "http://preprod.bucrep3.bucrep.net/?username=pel&password=pel&csrfmiddlewaretoken=rbaZAcImWlTrIGQ8JmYLSi5U0GwujNfh1a8l4sAdl9ir4qnErYKvtLhTuVX3yqBe&next=%2F&language=" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:49:30 +0100] "GET /?username=pel&password=pel&csrfmiddlewaretoken=eEHDsKL921I5ZOJANznHtUKEWz09elq7ODFZW0D0rP75lyg6vb9r4nWDqOrItYM4&next=%2F&language= HTTP/1.1" 200 12566 "http://preprod.bucrep3.bucrep.net/?username=pel&password=pel&csrfmiddlewaretoken=rbaZAcImWlTrIGQ8JmYLSi5U0GwujNfh1a8l4sAdl9ir4qnErYKvtLhTuVX3yqBe&next=%2F&language=" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:55:31 +0100] "GET /admin HTTP/1.1" 301 0 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:55:32 +0100] "GET /admin/ HTTP/1.1" 200 64818 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:55:39 +0100] "GET /admin/main/acheteur/ HTTP/1.1" 200 353084 "http://preprod.bucrep3.bucrep.net/admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:55:45 +0100] "POST /admin/logout/ HTTP/1.1" 200 3555 "http://preprod.bucrep3.bucrep.net/admin/main/acheteur/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:55:52 +0100] "GET /admin/ HTTP/1.1" 302 0 "http://preprod.bucrep3.bucrep.net/admin/login/?next=/admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:55:52 +0100] "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4160 "http://preprod.bucrep3.bucrep.net/admin/login/?next=/admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:58:11 +0100] "GET /admin/ HTTP/1.1" 302 0 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:16:58:11 +0100] "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4160 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
172.17.0.1 - - [19/Aug/2025:17:22:28 +0100] "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4160 "http://preprod.bucrep3.bucrep.net/admin/login/?next=/admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0"
184.60.98.190 - - [19/Aug/2025:18:16:03 +0100] "GET / HTTP/1.1" 200 12566 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36"
69.145.225.23 - - [19/Aug/2025:18:19:39 +0100] "GET / HTTP/1.1" 200 12566 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:34:00 +0100] "GET / HTTP/1.1" 200 12566 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
172.17.0.1 - - [20/Aug/2025:08:34:22 +0100] "POST /api/login/ HTTP/1.1" 200 627 "http://preprod.bucrep3.bucrep.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
172.17.0.1 - - [20/Aug/2025:08:34:26 +0100] "GET /root-dashboard/?token=0XLbETZjVrq729DJoPgjAD20KRHMeA8R HTTP/1.1" 302 0 "http://preprod.bucrep3.bucrep.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
172.17.0.1 - - [20/Aug/2025:08:34:26 +0100] "GET /accounts/login/?next=/root-dashboard/%3Ftoken%3D0XLbETZjVrq729DJoPgjAD20KRHMeA8R HTTP/1.1" 404 297221 "http://preprod.bucrep3.bucrep.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
172.17.0.1 - - [20/Aug/2025:08:35:38 +0100] "GET /accounts/login/?next=/root-dashboard/%3Ftoken%3D0XLbETZjVrq729DJoPgjAD20KRHMeA8R HTTP/1.1" 404 297221 "http://preprod.bucrep3.bucrep.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
172.17.0.1 - - [20/Aug/2025:08:36:56 +0100] "GET /accounts/login/?next=/root-dashboard/%3Ftoken%3D0XLbETZjVrq729DJoPgjAD20KRHMeA8R HTTP/1.1" 404 297221 "http://preprod.bucrep3.bucrep.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
172.17.0.1 - - [20/Aug/2025:08:37:36 +0100] "GET / HTTP/1.1" 200 12566 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:39:27 +0100] "GET / HTTP/1.1" 200 12566 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:40:49 +0100] "GET / HTTP/1.1" 200 12566 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:43:27 +0100] "POST /api/login/ HTTP/1.1" 200 627 "http://preprod.bucrep3.bucrep.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:43:29 +0100] "GET /root-dashboard/?token=z4bCfQJ29k0VCDmwQvQfoIFiK3lVLryV HTTP/1.1" 302 0 "http://preprod.bucrep3.bucrep.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:43:31 +0100] "GET /accounts/login/?next=/root-dashboard/%3Ftoken%3Dz4bCfQJ29k0VCDmwQvQfoIFiK3lVLryV HTTP/1.1" 404 297221 "http://preprod.bucrep3.bucrep.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:44:05 +0100] "GET / HTTP/1.1" 200 12566 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:44:39 +0100] "POST /api/login/ HTTP/1.1" 200 630 "http://preprod.bucrep3.bucrep.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:44:41 +0100] "GET /validateur-dashboard/?token=Q6d5dDLYv9koJqpyDndxvNtbxuG7N2og HTTP/1.1" 200 32129 "http://preprod.bucrep3.bucrep.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:44:42 +0100] "GET /api/alertes-par-mois/ HTTP/1.1" 200 23 "http://preprod.bucrep3.bucrep.net/validateur-dashboard/?token=Q6d5dDLYv9koJqpyDndxvNtbxuG7N2og" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:44:42 +0100] "GET /api/alertelogs-par-mois/ HTTP/1.1" 200 23 "http://preprod.bucrep3.bucrep.net/validateur-dashboard/?token=Q6d5dDLYv9koJqpyDndxvNtbxuG7N2og" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:44:42 +0100] "GET /api/acheteurs-par-mois/ HTTP/1.1" 200 857 "http://preprod.bucrep3.bucrep.net/validateur-dashboard/?token=Q6d5dDLYv9koJqpyDndxvNtbxuG7N2og" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:44:42 +0100] "GET /api/commandes-par-mois/ HTTP/1.1" 200 35 "http://preprod.bucrep3.bucrep.net/validateur-dashboard/?token=Q6d5dDLYv9koJqpyDndxvNtbxuG7N2og" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:46:29 +0100] "GET /validateur-dashboard/?token=Q6d5dDLYv9koJqpyDndxvNtbxuG7N2og HTTP/1.1" 200 32129 "http://preprod.bucrep3.bucrep.net/validateur-dashboard/?token=Q6d5dDLYv9koJqpyDndxvNtbxuG7N2og" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
172.17.0.1 - - [20/Aug/2025:08:46:29 +0100] "GET /api/alertelogs-par-mois/ HTTP/1.1" 200 23 "http://preprod.bucrep3.bucrep.net/validateur-dashboard/?token=Q6d5dDLYv9koJqpyDndxvNtbxuG7N2og" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
